run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,configuration,ivns_time,experiment_group
ivns_F-n135-k7_2,ivns,F-n135-k7,2,4,1,6308,6308,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,3,,4.784017,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,5,1,6308,6308,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,4,,6.297024,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,6,1,6308,6308,0,False,False,,,,,0,rffraace,8,25,2,2,1,1,0,1,0,5,Cadena desbalanceada por frecuencia de símbolos.,7.831028,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,7,1,6308,6308,0,False,False,,,,,0,rfrfrfrfee,10,34,2,2,1,1,0,1,0,6,Complejidad excesiva: 38 > 36.,9.366034,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,8,1,6308,6308,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,6,,10.87804,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,9,1,6308,6308,0,False,False,,,,,0,rffrferg,8,26,1,1,1,0,0,1,0,7,,12.405045,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,10,1,6308,6308,0,False,False,,,,,0,rfrffrge,8,26,4,4,1,3,0,1,0,8,Complejidad excesiva: 61 > 36.,13.932051,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,1,1,5860,5860,-334,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,1,,1.421005,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,2,1,5860,5860,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,2,,2.932011,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,3,1,5860,5860,0,False,False,,,,,0,rfffeg,6,20,1,1,1,0,0,1,0,3,,4.457016,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,4,1,5860,5860,0,False,False,,,,,0,rffrfrfee,9,31,1,1,1,0,0,1,0,4,,5.990022,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,5,1,5860,5860,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,5,,7.502028,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,6,1,5860,5860,0,False,False,,,,,0,rfrfferg,8,26,2,2,1,1,0,1,0,6,Longitud excesiva: 35 > 22.,9.031034,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,7,1,5860,5860,0,False,False,,,,,0,rfrfffergg,10,32,1,1,1,0,0,1,0,7,,10.577039,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,8,1,5606,5606,-254,True,False,,,,,1,rfg,3,9,4,4,1,3,1,1,1,7,Cadena desbalanceada por frecuencia de símbolos.,11.964044,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,9,1,5606,5606,0,False,False,,,,,0,rfrfffee,8,28,1,1,1,0,0,1,0,8,,13.49705,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,10,1,5606,5606,0,False,False,,,,,0,rfrffrge,8,26,1,1,1,0,0,1,0,9,,15.028057,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,1,1,6580,6580,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,1,,1.514004,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,2,1,6580,6580,0,False,False,,,,,0,rfrfrgg,7,21,2,2,1,1,0,1,0,2,Complejidad excesiva: 37 > 36.,3.037011,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,3,1,6580,6580,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,3,,4.549016,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,4,1,6580,6580,0,False,False,,,,,0,rffafrferbe,11,35,1,1,1,0,0,1,0,4,,6.132022,timeout,tiempo límite agotado aplicando criterio ivns: 1.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,5,1,6365,6365,-215,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,5,,7.457026,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.50/best/trace-f-n135-k7-efg-high-best-time-1.50.csv,efg-high,best,efg-high-best,efg-high-best-t1.50,1.5,f_high_exploratory
