run_id,algorithm,instance,seed,known_best,max_iter,kmax,max_no_improve,shake_max_tries,generation_max_tries,vnd_mode,vnd_max_rounds,vnd_max_no_improve,time_limit_seconds,termination_reason,initial_cost,initial_solution_signature,initial_solution_shared_p,initial_solution_source,best_cost,final_cost,gap_percent,iterations,accepted_improvements,invalid_neighbors,no_improvement_neighbors,timeout_neighbors,neighbors_evaluated,generation_tries,elapsed_time_seconds,best_iteration,stagnation_iterations,feasible,status,error,ivns_string_length_avg,ivns_complexity_avg,ivns_max_neighborhood_seconds,ivns_reset_strings_on_improvement,ivns_candidates_per_iteration,ivns_candidate_selection_mode,ivns_exploration_rate,ivns_candidates_generated,ivns_candidates_valid,ivns_candidates_timeout,ivns_candidates_invalid,ivns_candidates_no_improvement,ivns_candidates_selected,ivns_candidate_success_rate,ivns_strings_generated_total,ivns_strings_valid_total,ivns_strings_invalid_total,ivns_strings_evaluated_total,ivns_strings_selected_total,ivns_strings_accepted_total,ivns_unique_strings_total,ivns_reject_too_many_r,ivns_reject_too_short,ivns_reject_too_long,ivns_reject_unbalanced,ivns_reject_missing_required_symbol,ivns_reject_forbidden_expensive_pattern,ivns_reject_semantic_invalid,ivns_reject_duplicated_string,ivns_reject_generation_limit_reached,ivns_reject_unknown,ivns_profile,mode_from_file
ivns_A-n33-k5_29,ivns,A-n33-k5,29,661,10,2,5,5,50,first,3,2,60,max_iter,1862,"26,20,11,4,25,29,15,18,1,23|8,16,13,19,28,22,5|32,7,14,10,3,17,12|24,27,2,6,9|21,31,30",false,generated_inside_algorithm,1668,1668,152.344925,10,1,0,0,9,1,17,0.659031,1,0,true,ok,,6.100000,18.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n33-k5_30,ivns,A-n33-k5,30,661,10,2,5,5,50,first,3,2,60,max_iter,1638,"16,10,9,29,3,7,5,26|21,14,2,6,30,15|19,1,25,20,22,27,28|32,13,18,11,8,31,24,12|23,17,4",false,generated_inside_algorithm,1136,1136,71.860817,10,6,0,0,4,6,23,0.435021,10,0,true,ok,,4.500000,14,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,23,10,13,6,10,6,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_1,ivns,A-n65-k9,1,1174,10,2,5,5,50,first,3,2,60,max_iter,3891,"19,4,46,55,36,61,20,52,7|45,32,18,48,10,50,1,15,51,38,17|11,22,59,33,31,30,28|26,57,35,62,44,5,37,60|42,56,54,16,25,24|39,53,49,9,3,14|6,21,41,43,13,63|27,47,23,29,40,58|8,34,12,64,2",false,generated_inside_algorithm,3748,3748,219.250412,10,1,0,0,9,1,28,0.677033,2,0,true,ok,,5.700000,17.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,28,10,18,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_2,ivns,A-n65-k9,2,1174,10,2,5,5,50,first,3,2,60,max_iter,3668,"48,52,21,11,33,40,32,20,27,5,61|46,31,47,14,16,29,62|19,39,45,7,25,51,15,30,56|26,10,17,55,36,28|42,41,49,59,12,53,58|38,3,9,63,6,4|35,57,13,24,54,44,22|18,23,2,8,60|37,34,1,64,50,43",false,generated_inside_algorithm,3439,3439,192.930145,10,2,0,0,8,2,20,0.601029,9,0,true,ok,,5.200000,16.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_3,ivns,A-n65-k9,3,1174,10,2,5,5,50,first,3,2,60,max_iter,3693,"11,26,42,45,10,63,51,2,58|32,52,6,47,53,19,55,33|61,13,18,24,4,37,44,50,48|46,28,7,17,21,35,43,57|39,1,23,29,56,34|8,31,12,5,54,15|38,3,36,16,22,60,41|27,64,9,20,62|30,59,49,40,14,25",false,generated_inside_algorithm,3316,3316,182.453156,10,3,0,0,7,3,13,0.568028,9,0,true,ok,,4.700000,14.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,3,10,3,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_4,ivns,A-n65-k9,4,1174,10,2,5,5,50,first,3,2,60,max_iter,3973,"19,26,32,63,10,15,57,48,33,20|52,1,41,40,35,4,14,46,60|11,45,62,59,31,54,6|51,34,8,13,47,16,23|61,36,17,39,42,28,44|25,5,21,12,2,22,29|53,30,43,50,38,7|49,24,37,27,55,3|18,64,9,56,58",false,generated_inside_algorithm,3415,3415,190.885864,10,4,0,0,6,4,18,0.600029,7,0,true,ok,,5.100000,15.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,4,10,4,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_5,ivns,A-n65-k9,5,1174,10,2,5,5,50,first,3,2,60,max_iter,3733,"2,38,53,19,59,18,1,21|57,26,32,62,22,35,48,44,29,54|42,34,56,61,13,47,11,20|12,58,10,37,27,17|45,50,14,4,39,33,43,31|46,55,51,25,8,7,36|9,6,49,16,5,28|63,3,23,52,60|30,15,24,64,40,41",false,generated_inside_algorithm,3470,3470,195.570694,10,2,0,0,8,2,21,0.618030,9,0,true,ok,,5.500000,16.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,21,10,11,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_6,ivns,A-n65-k9,6,1174,10,2,5,5,50,first,3,2,60,max_iter,4015,"16,48,22,28,57,9,56,4|26,45,21,51,47,63,42,35,58,59|61,19,32,52,33,49,55,44,50,18,11|41,40,6,36,5,43|46,25,10,13,2,31|27,1,60,3,54,14|39,24,38,29,7,37,53|12,17,30,23,15|20,62,64,34,8",false,generated_inside_algorithm,3667,3667,212.350937,10,2,0,0,8,2,25,0.651031,10,0,true,ok,,5.200000,15.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,25,10,15,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_7,ivns,A-n65-k9,7,1174,10,2,5,5,50,first,3,2,60,max_iter,3794,"11,45,41,40,49,32,60,34,4,51|19,24,22,6,50,42,57,31,39|48,26,28,30,38,59,13,9|61,52,25,33,17,8,54|35,2,15,46,58,5,53|7,63,18,37,21,62,16|14,23,20,43,1|27,29,12,47,55,56|10,64,44,3,36",false,generated_inside_algorithm,3415,3415,190.885864,10,3,0,0,7,3,14,0.553027,9,0,true,ok,,4.900000,14.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,3,10,3,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_8,ivns,A-n65-k9,8,1174,10,2,5,5,50,first,3,2,60,max_iter,3775,"19,13,12,56,58,53,1|3,16,25,14,17,7,18,11|20,31,30,2,26|48,32,57,41,33,40,62,24,50,52|45,35,21,36,15,29,64,44|61,46,34,43,42,51,22,23,39|10,49,37,28,54,47|27,4,59,8,60,5,38|63,9,55,6",false,generated_inside_algorithm,3392,3392,188.926743,10,2,0,0,8,2,29,0.631030,10,0,true,ok,,4.900000,15.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,29,10,19,2,10,2,6,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_9,ivns,A-n65-k9,9,1174,10,2,5,5,50,first,3,2,60,max_iter,3535,"29,45,47,33,40,21,49,24|4,22,37,28,52,19,62,1,12,18|61,11,26,38,39,59,13,48,53,46,23|57,14,9,30,5,20|32,51,60,7,63,3,36|35,50,2,42,58,31,41|16,43,25,17,54|64,27,8,55,15,6|10,56,44,34",false,generated_inside_algorithm,3197,3197,172.316864,10,2,0,0,8,2,20,0.627030,8,0,true,ok,,5.500000,17.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_10,ivns,A-n65-k9,10,1174,10,2,5,5,50,first,3,2,60,max_iter,3941,"19,61,45,26,48,11,57,44,35,5,15,20,22|37,12,50,39,6,38,31,52|32,47,55,62,28,59,25|21,23,56,46,27,36|18,64,29,1,42,30,33,14|3,58,24,54,51,7,4|13,8,60,9,41|10,2,53,63,16|49,17,34,43,40",false,generated_inside_algorithm,3517,3517,199.574097,10,3,0,0,7,3,22,0.570027,10,0,true,ok,,4.700000,14.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,22,10,12,3,10,3,6,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_11,ivns,A-n65-k9,11,1174,10,2,5,5,50,first,3,2,60,max_iter,3851,"19,51,48,45,2,16,14,25,31|46,11,5,32,17,62,21,58,57,18|13,56,34,20,60|26,52,12,55,8,38,10,7,4|35,63,59,6,1,42,54|39,50,40,24,43,61,22,29|15,37,23,3,30,49|64,41,53,33,28,47|27,9,44,36",false,generated_inside_algorithm,3640,3640,210.051102,10,1,0,0,9,1,26,0.634031,7,0,true,ok,,5.400000,16.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,26,10,16,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_12,ivns,A-n65-k9,12,1174,10,2,5,5,50,first,3,2,60,max_iter,3845,"52,35,51,47,28,3,13,48,15,5,39|19,57,14,17,11,27,2,36|61,42,1,56,46,58,50,4,33|45,62,53,41,23,55,26|25,20,22,59,34,37|32,9,40,12,38,44,29|16,24,18,63,7,6|43,49,64,54,30|31,8,10,21,60",false,generated_inside_algorithm,3525,3525,200.255539,10,2,0,0,8,2,22,0.666032,3,0,true,ok,,5.900000,18.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,22,10,12,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_13,ivns,A-n65-k9,13,1174,10,2,5,5,50,first,3,2,60,max_iter,3701,"19,18,39,14,48,26,38,2,46,40,28|57,30,59,7,36,56,51|61,4,34,44,53,43|32,45,5,55,11,50,8,24,62|13,33,12,1,10,17,3|42,35,27,16,29,22,25,63|20,9,15,49,23|21,52,41,37,47,58,6|64,31,54,60",false,generated_inside_algorithm,3135,3135,167.035767,10,4,0,0,6,4,25,0.484024,10,0,true,ok,,4.300000,13.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,25,10,15,4,10,4,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_14,ivns,A-n65-k9,14,1174,10,2,5,5,50,first,3,2,60,max_iter,3494,"19,59,15,25,13,49,63,14|32,30,7,61,8,3,35,60|10,16,56,53,24,11|45,48,23,28,22,9,26,54|57,52,21,58,42,50,34,41,37|1,4,29,38,20,46,43|47,18,62,12,6,33,39,40|27,36,17,64,55,51|31,44,5,2",false,generated_inside_algorithm,3359,3359,186.115845,10,1,0,0,9,1,32,0.712034,10,0,true,ok,,6.300000,19.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,32,10,22,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_15,ivns,A-n65-k9,15,1174,10,2,5,5,50,first,3,2,60,max_iter,3940,"19,15,53,57,54,27,31|26,48,21,50,18,42,49,9,56|32,55,34,24,37,35,36|39,11,29,58,1,30,60|45,51,59,8,4,62,63,52,38|46,5,61,47,14,23,43,13|7,10,22,2,12,6|17,20,16,33,28|40,64,41,25,44,3",false,generated_inside_algorithm,3339,3339,184.412262,10,5,0,0,5,5,19,0.484024,6,0,true,ok,,4.200000,12.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,5,10,5,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_16,ivns,A-n65-k9,16,1174,10,2,5,5,50,first,3,2,60,max_iter,4172,"19,37,61,26,38,43,40,7,53|45,34,14,56,46,18,32,39,62,42|16,12,22,36,24,9,48|51,57,52,11,35,60,4,33,5,10,13|50,21,6,49,55,41,59|1,64,27,30,58,3|15,28,47,2,20|29,44,23,31|25,17,54,8|63",false,generated_inside_algorithm,3569,3569,204.003403,10,4,0,0,6,4,17,0.558027,10,0,true,ok,,4.500000,13.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,4,10,4,6,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_17,ivns,A-n65-k9,17,1174,10,2,5,5,50,first,3,2,60,max_iter,4071,"19,54,6,7,9,11,47,35|57,4,58,51,26,14,39,20,45,42,32,13|52,53,61,15,33,49,48,25,41|27,55,12,43,31|23,16,18,36,24,3|29,46,10,22,8,37,40|62,28,50,59,34,56|5,44,30,21,2,38|63,1,64,17,60",false,generated_inside_algorithm,3597,3597,206.388428,10,2,0,0,8,2,21,0.649031,4,0,true,ok,,5,15.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,21,10,11,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_18,ivns,A-n65-k9,18,1174,10,2,5,5,50,first,3,2,60,max_iter,3921,"12,17,26,11,39,45,35,7,20,49|19,46,3,42,34,57,22,31,40|4,56,24,23,47,61,13|16,18,59,41,37,62,32,48,25|52,15,44,53,38,58,51|5,2,63,6,55|21,30,36,54,60|8,64,27,43,14,28|9,50,1,33,10,29",false,generated_inside_algorithm,3735,3735,218.143112,10,1,0,0,9,1,16,0.655031,7,0,true,ok,,6,18.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,1,10,1,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_19,ivns,A-n65-k9,19,1174,10,2,5,5,50,first,3,2,60,max_iter,3654,"19,45,32,17,26,50,14,13,57,25,22,48,51|38,16,36,9,43,21|35,41,15,63,18,37,4,61,11,27|5,46,62,47,3,39,40,10|24,55,6,23,28|42,52,29,2,49,20,33|7,60,30,44,34|58,1,31,12,56|64,59,8,53,54",false,generated_inside_algorithm,3313,3313,182.197617,10,3,0,0,7,3,13,0.560028,10,0,true,ok,,5.300000,15.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,3,10,3,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_20,ivns,A-n65-k9,20,1174,10,2,5,5,50,first,3,2,60,max_iter,3499,"41,54,28,30,25,7|52,24,53,11,8,48,1,4,46|19,9,34,10,12,44,61|26,33,59,32,58,49,47,17|57,42,29,38,2,56,55|45,14,18,13,51,37,31,43|35,39,5,60,21,63,50,40|64,22,27,62,36,23|15,6,3,16,20",false,generated_inside_algorithm,3018,3018,157.069855,10,4,0,0,6,4,19,0.560027,10,0,true,ok,,4.700000,14.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,4,10,4,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_21,ivns,A-n65-k9,21,1174,10,2,5,5,50,first,3,2,60,max_iter,4124,"32,26,39,1,51,57,18,16,61,9,24|37,54,10,11,45,22,30,12|42,35,48,17,62,47,29,34,19|5,38,27,52,49,44,31|28,56,23,55,40|60,33,8,2,41,50|13,4,46,36,59,53,58|14,63,3,21,43,15|6,20,64,25,7",false,generated_inside_algorithm,3751,3751,219.505951,10,2,0,0,8,2,17,0.671032,4,0,true,ok,,5.700000,17.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_22,ivns,A-n65-k9,22,1174,10,2,5,5,50,first,3,2,60,max_iter,3873,"18,13,27,6,59,15,56|45,19,20,28,51,46,53,38,4,26|30,24,5,47,8,40|54,2,52,44,63|33,61,50,55,37,16,7,36|29,11,32,9,10,60,42,21|57,35,62,23,39,31,17|48,14,34,1,41,43,3|58,12,25,64,22,49",false,generated_inside_algorithm,3460,3460,194.718903,10,3,0,0,7,3,13,0.529026,10,0,true,ok,,5.200000,15.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,3,10,3,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_23,ivns,A-n65-k9,23,1174,10,2,5,5,50,first,3,2,60,max_iter,3557,"57,48,9,42,19,10,62,18,50,15|61,11,32,45,20,30,8,56|39,35,47,17,24,3,26,7|58,38,5,21,60,28,33|22,4,34,14,53,59,16|63,49,25,27,52,2|46,51,12,41,40,64,37,29|55,44,1,23,54|6,31,13,36,43",false,generated_inside_algorithm,3441,3441,193.100510,10,1,0,0,9,1,20,0.697034,7,0,true,ok,,5.600000,18,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,1,10,1,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_24,ivns,A-n65-k9,24,1174,10,2,5,5,50,first,3,2,60,max_iter,3562,"32,6,7,56,29,16,19,10|45,27,30,43,14,50,41|11,33,55,25,42,48,51,26,17,12|61,44,57,28,2,52,54|38,62,63,53,9|13,37,34,31,35,4,36|23,46,49,15,39,20,22|40,1,58,5,18,8,59|47,3,24,21,64,60",false,generated_inside_algorithm,3429,3429,192.078369,10,1,0,0,9,1,22,0.649031,4,0,true,ok,,5.100000,15.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,22,10,12,1,10,1,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_25,ivns,A-n65-k9,25,1174,10,2,5,5,50,first,3,2,60,max_iter,4024,"19,13,48,61,17,53,42,5,49,16|59,32,35,51,27,62,24,55|11,46,18,45,20,29,25,26,40,57|52,1,7,3,63,10,15|39,60,54,9,58|4,37,38,34,36,23,21|41,8,31,33,14,47|44,22,30,50,43|2,64,12,28,6|56",false,generated_inside_algorithm,3761,3761,220.357758,10,1,0,0,9,1,22,0.702034,1,0,true,ok,,5.800000,17.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,22,10,12,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_26,ivns,A-n65-k9,26,1174,10,2,5,5,50,first,3,2,60,max_iter,3611,"19,48,21,29,9,22,59,11,46,64|49,17,7,30,18,39,34|26,12,37,35,47,15,31,62,61|32,33,45,8,43,51,52,25,50|28,58,4,44,13,54|55,38,41,14,16,53,5|10,42,40,27,20,60|3,24,57,23,36,1|63,56,2,6",false,generated_inside_algorithm,3087,3087,162.947189,10,4,0,0,6,4,26,0.625029,9,0,true,ok,,4.900000,15.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,26,10,16,4,10,4,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_27,ivns,A-n65-k9,27,1174,10,2,5,5,50,first,3,2,60,max_iter,4265,"26,48,60,55,3,52,31,35,61|19,16,18,36,44,39,54,5|11,57,12,42,46,51,45,6,30,58|32,62,15,23,38,33,43|22,24,17,7,8,27|28,21,2,4,56,25|50,40,29,63,20,14|1,41,64,10,13,34,59|37,9,53,47,49",false,generated_inside_algorithm,3895,3895,231.771729,10,2,0,0,8,2,18,0.623031,10,0,true,ok,,5.800000,17.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,18,10,8,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_28,ivns,A-n65-k9,28,1174,10,2,5,5,50,first,3,2,60,max_iter,3970,"57,48,46,59,47,60,12,53|35,13,61,5,16,38,11,19,9,41,18,39|26,45,32,43,55,2,4,22,50|17,3,44,7,31|21,56,54,58,51,62|40,63,10,49,37,29|33,42,52,24,15,27,23|36,34,1,30,6|64,25,28,20,14|8",false,generated_inside_algorithm,3326,3326,183.304947,10,4,0,0,6,4,14,0.630031,10,0,true,ok,,5.400000,16.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,4,10,4,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_29,ivns,A-n65-k9,29,1174,10,2,5,5,50,first,3,2,60,max_iter,3656,"45,48,51,32,1,19,57,44,22,42,46,53|61,15,23,20,13,39,43|11,5,36,14,60,35,16,8|4,62,38,50,52,3,41,56|18,63,2,9,55|7,25,21,59,33,58,34|27,17,31,26,64,47|12,49,29,28,6,40|54,30,37,10,24",false,generated_inside_algorithm,3528,3528,200.511078,10,1,0,0,9,1,25,0.699034,10,0,true,ok,,5.600000,17.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,25,10,15,1,10,1,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n65-k9_30,ivns,A-n65-k9,30,1174,10,2,5,5,50,first,3,2,60,max_iter,3719,"37,10,59,47,48,5,55,22|26,18,49,35,25,30,61,33,32,12,39|19,45,54,57,40,52,14,3,11,34|27,46,63,56,9|8,50,29,28,13,7,24|16,1,62,20,21,42,15,51|4,44,41,23,38,58|36,53,60,2|17,43,6,31|64",false,generated_inside_algorithm,3602,3602,206.814316,10,1,0,0,9,1,20,0.639031,7,0,true,ok,,5.500000,16.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_1,ivns,A-n80-k10,1,1763,10,2,5,5,50,first,3,2,60,max_iter,4927,"33,14,41,15,10,24,37,19,23,42|72,34,35,73,20,46,78,55,39,16,40|43,50,44,7,63,28,29,51|13,53,6,71,62,57|64,2,27,9,5,36,61|47,70,77,52,11,65,60,3,58,18|67,31,26,48,56,76,59,12,30,49|68,17,22,8,54,4,32,25,75|79,74,69,1,45|21,66,38",false,generated_inside_algorithm,4737,4737,168.689728,10,1,0,0,9,1,17,0.644031,8,0,true,ok,,5.100000,14.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,1,10,1,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_2,ivns,A-n80-k10,2,1763,10,2,5,5,50,first,3,2,60,max_iter,4680,"51,15,46,29,30,17,62,5,11,14|24,6,7,49,37,10,26,34,65|72,35,28,67,54,63,40,21,56,78,13|31,47,48,70,27,44,75,22,58,61,41|77,52,76,50,33,64,23,8,16,4,1|39,36,66,38,43,57,32|19,45,55,20,59,60|69,9,68,3,71,53|42,74,2,25,12|18,73,79",false,generated_inside_algorithm,4220,4220,139.364716,10,3,0,0,7,3,26,0.565027,7,0,true,ok,,4.700000,13.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,26,10,16,3,10,3,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_3,ivns,A-n80-k10,3,1763,10,2,5,5,50,first,3,2,60,max_iter,5365,"52,32,58,59,71,56,11,51,17|65,47,28,7,41,70,25,30,5|33,34,67,48,42,6,15,46,13,37|35,57,53,49,61,50,27,76|31,12,54,66,75,39,29,9,68|78,77,4,72,63,44,1,43,10,64,26,14,19|24,16,36,22,62,20,40|21,60,23,73,74,45|79,69,8,55,3|18,2,38",false,generated_inside_algorithm,5365,5365,204.310822,10,0,0,0,10,0,16,0.679033,0,0,true,ok,,5.700000,16.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_4,ivns,A-n80-k10,4,1763,10,2,5,5,50,first,3,2,60,max_iter,5157,"35,72,54,36,49,39,26,9,10,19|24,59,67,62,4,21,14,63,64|47,77,34,33,27,65,76,23,50,31,73,43,8,75,55|51,56,48,61,70,44,58,28,45|78,69,32,15,17,68,53,5,30,12|41,11,18,16,60,25,37|52,46,66,71,1,42,29|3,20,40,38,7|13,22,74,57,2|6,79",false,generated_inside_algorithm,5157,5157,192.512756,10,0,0,0,10,0,29,0.682033,0,0,true,ok,,5.500000,16.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,29,10,19,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_5,ivns,A-n80-k10,5,1763,10,2,5,5,50,first,3,2,60,max_iter,5279,"35,64,25,37,33,61,67,18,19|31,65,38,73,8,53,56,74,24,70|16,34,77,69,43,15,32,54,20,62,50,13,10|14,21,47,22,71,58,49,26,39|72,44,40,55,23,76,30,28,4|78,48,5,36,52,7,46,3|17,2,59,29,51,57|63,9,66,75,11,1|41,60,45,42,79,27|12,68,6",false,generated_inside_algorithm,4963,4963,181.508789,10,2,0,0,8,2,24,0.550027,10,0,true,ok,,4.500000,13.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,24,10,14,2,10,2,8,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_6,ivns,A-n80-k10,6,1763,10,2,5,5,50,first,3,2,60,max_iter,4748,"66,24,22,56,47,37,29,9|33,26,8,48,15,74,76,19,6,69|51,52,31,43,63,72,16,65,23,60,14,59|54,77,70,50,68,55,25,41,42,10|34,35,75,61,44,71,18,3|27,46,17,7,38,20|67,5,62,30,39,40,32,49|78,21,12,13,64,73,36,4,57|45,11,58,1,28|2,79,53",false,generated_inside_algorithm,4748,4748,169.313675,10,0,0,0,10,0,44,0.664032,0,0,true,ok,,5.100000,15.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,44,10,34,0,10,0,10,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_7,ivns,A-n80-k10,7,1763,10,2,5,5,50,first,3,2,60,max_iter,4689,"47,69,53,43,60,48,16,5,37,61|34,77,22,24,41,75,50,44,27,1|4,35,65,68,46,38,63,31,15,10,21|33,14,42,58,28,78,70,72,71,25,55|19,26,3,52,13,66,30,9|54,64,56,51,67,6,2,45,32|36,62,74,7,59|12,11,18,17,39|49,8,57,76,23,29,73|40,20,79",false,generated_inside_algorithm,4424,4424,150.935898,10,2,0,0,8,2,22,0.602028,10,0,true,ok,,4.900000,14.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,22,10,12,2,10,2,9,0,0,0,0,0,0,0,0,0,0,efg-medium,first
ivns_A-n80-k10_8,ivns,A-n80-k10,8,1763,10,2,5,5,50,first,3,2,60,max_iter,5131,"34,70,15,69,31,42,47,67,11,7,50|33,43,77,44,14,55,71,54,45,30,21,49|56,51,74,17,62,22,75|10,38,39,59,48,78,73,27|65,24,5,6,9,13,57|35,72,20,2,18,63,29|52,53,25,60,37,23,68,32,4|64,61,8,76,3,46,40|16,26,66,58,1,41,28,19|36,12,79",false,generated_inside_algorithm,4538,4538,157.402161,10,4,0,0,6,4,19,0.639032,9,0,true,ok,,4.900000,14.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,4,10,4,7,0,0,0,0,0,0,0,0,0,0,efg-medium,first
